id,number,year,make,model,vin,metric_units,front_facing_enhanced_url,front_facing_enhanced_ai_viz_url,dual_facing_enhanced_url,dual_facing_enhanced_ai_viz_url,front_facing_plain_url,driver_facing_plain_url,events
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2955221741/mp4-front_facing-e75d1d76-e37b-4d5f-999c-ef73465ee862.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240603-163417-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094932Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=7d255a9017dc0054700e2ef8682eaeb49b11f5c1c4778f8b6f123a8e6395de2b,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,,,stop_sign_violation
1179255,880,,Kenworth,880,1XKZD40XXLJ960865,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2955460846/mp4-front_facing-ff8a3507-a68e-4958-8ac1-e631c9340555.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240604-005126-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094932Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=aa7be402af35e6f69144bc58fb476cdb7ed66f0578a7d0ab44627bda2c3b90f9,,stop_sign_violation
1179255,880,,Kenworth,880,1XKZD40XXLJ960865,True,,,,,,,stop_sign_violation
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2955480281/mp4-front_facing-12b91d43-37b4-4861-9614-200e569da67c.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240604-024956-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094933Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=a472607326c743a8fdb8f3007e3f95318f7a3cb02f55b26e86418658ee85649d,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2955487805/mp4-front_facing-c514b135-3ac1-422c-bf07-cc60becb8c0b.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240604-040243-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094933Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=cc939e3ee6bded5e7c3afa171dd485a30f4a8ca06a73b1f10e20c1bf96b87ea7,,stop_sign_violation
1179249,855,2016,Peterbilt,389,1NPXD49X2GD305652,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2955495292/mp4-front_facing-b0845f1f-92a0-4306-891e-645f66a63f09.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240604-053639-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094933Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=82fc5d12d5a28e605c613cb81e0030f299ae54d1147b0b0b790bb0980b74423a,,stop_sign_violation
1179249,855,2016,Peterbilt,389,1NPXD49X2GD305652,True,,,,,,,stop_sign_violation
1179249,855,2016,Peterbilt,389,1NPXD49X2GD305652,True,,,,,,,stop_sign_violation
1564117,600,2015,MACK,CXU,1M1AW07Y4FM050867,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2955508402/mp4-front_facing-f0dba73c-07c5-4749-936e-f17d42bc2b41.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240604-083025-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094933Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=64b6cd32468a42c59284e6a3c42b6cc8d266da822b3cbb33cb4e2b9350f65933,,stop_sign_violation
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2955635497/mp4-front_facing-41af3179-3043-4f6c-8bcf-bd53c06bf656.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240604-140533-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094933Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=55d7f571acf03c5a1c50b222b1bfb1bbce030d0808f51b71993fecf86e4b2614,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,,,stop_sign_violation
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,,,stop_sign_violation
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,,,stop_sign_violation
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2955812066/mp4-front_facing-b3cba86d-5308-4b4f-872f-dc2aec434a32.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240604-194636-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094933Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=6b74227dc5ae7e3e68254c285b4708cbedb15051ce238cd9de3975b06afbb57d,,stop_sign_violation
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2955922857/mp4-front_facing-292e8115-30aa-4748-a530-613fc7da0742.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240605-002139-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094933Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=8f57817a9037cc9910410ad378c855cebcbec386a703c33da7c333fdd8cf42e8,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2955943527/mp4-front_facing-e229f279-e85a-4d6d-ab27-934202560e2a.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240605-021400-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094933Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=c4ff3a58e2e10d056ea1d1fb56a0c216fcd139b6f5902ea16080303eb1d0aa31,,stop_sign_violation
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,,,stop_sign_violation
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,,,stop_sign_violation
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2955967866/mp4-front_facing-674fc827-dbd0-4c4d-b618-5e0d5c1baa14.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240605-062116-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094933Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=f722a61526eaada086bde4563c54ef866ca5b07e4975d50713425d628156cde0,,stop_sign_violation
1179255,880,,Kenworth,880,1XKZD40XXLJ960865,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2956122023/mp4-front_facing-05ea353b-0c0f-4135-9826-9c3f0d535057.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240605-143434-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094933Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=7777edb30249fa3df5e172dd23b17c097b7ba61aa737becefc13fca688d27b68,,stop_sign_violation
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,,,stop_sign_violation
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2956255283/mp4-front_facing-dc55dc1c-54df-4a1c-9913-dd20f3b73539.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240605-180643-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094934Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=aad8c86d7bb7c23d76c2c777a0b0ea54ced518f15fda321cd343bb2282662325,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,,,stop_sign_violation
1179255,880,,Kenworth,880,1XKZD40XXLJ960865,True,,,,,,,stop_sign_violation
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2956448441/mp4-front_facing-979ddc6b-3b63-4e7a-85f6-d10803b15972.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240606-012205-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094934Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=636201ccf99ea81bbb78606b933b632d44ad393f1688b1ef3d2f97f420ddc88b,,stop_sign_violation
1520146,605,2018,KENWORTH,W9 Series,1XKWD40X2JJ994864,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2956476316/mp4-front_facing-e6657b01-33c4-4f69-a2f3-ed0be184cf71.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240606-051556-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094934Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=28d135c4aa28b9a41ee119c07f91a357a9cead027b071ed3a8a2079b3990eec0,,stop_sign_violation
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2956484019/mp4-front_facing-8055a71b-6e9a-490c-8736-ab468160f358.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240606-065842-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094934Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=228f72191bdfb911ec26b01d7eadaa3d4781cba70210031c7c3ecfda5751f477,,stop_sign_violation
1520146,605,2018,KENWORTH,W9 Series,1XKWD40X2JJ994864,True,,,,,,,stop_sign_violation
1520146,605,2018,KENWORTH,W9 Series,1XKWD40X2JJ994864,True,,,,,,,stop_sign_violation
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,,,stop_sign_violation
1520146,605,2018,KENWORTH,W9 Series,1XKWD40X2JJ994864,True,,,,,,,stop_sign_violation
1520146,605,2018,KENWORTH,W9 Series,1XKWD40X2JJ994864,True,,,,,,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2956941008/mp4-front_facing-05f81137-ed8c-4214-84a3-100abc840a55.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240606-234258-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094934Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=91ca230429534c947c4f9b911b8fa541437531da0e6529a87454075f80a10995,,stop_sign_violation
1179255,880,,Kenworth,880,1XKZD40XXLJ960865,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2956956880/mp4-front_facing-2a28857a-984a-4b6f-89f9-9b7088be1a5b.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240607-004517-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094934Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=0157999d20ad044b40610125f2c73f7a6e0ad54e15cbd40637b8cbeaeb82bedf,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2957110891/mp4-front_facing-2d111546-f710-437a-8271-ca4050f9cd58.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240607-135355-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094934Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=436ba938ff5e01abd7ee83d1f78e5b097bf619cdc84722c715656753fac66b2e,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2957409613/mp4-front_facing-2fcffc3c-11a1-456d-97af-f22699a61514.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240608-010849-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094934Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=01fde9b3937b54f5058f5c96135cb039cbd328a0bf8d55349440de462118a099,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2957512202/mp4-front_facing-0db71b1e-c77a-4037-b6ed-5327ce2e6f3b.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240608-154828-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094934Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=db9d455d2d2d963999d71a4486071ecb7f1d5f650eb769cd0c139f0c6feb0f56,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2957601075/mp4-front_facing-8be23415-2f4c-4868-9592-fc64c70e821c.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240608-231010-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094935Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=56d84d33439b9e7d2d6b793ef2e1c1ba09d9446b390ce49ad8c4a72c28963042,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2957768362/mp4-front_facing-1058ed07-1c88-4536-86ce-8856b1a44664.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240610-033943-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094935Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=88457fe2d63f57700322d7dca42dee6c00d35df44285a70a219792e52cb0e229,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2957936223/mp4-front_facing-3ce9c92a-38b4-4235-8bc9-8b392fdded4d.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240610-152503-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094935Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=5e2f8cbd3565533495996436679c6f91ef1c0a17906855ac673cb32365817a98,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,,,stop_sign_violation
1564117,600,2015,MACK,CXU,1M1AW07Y4FM050867,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2958210940/mp4-front_facing-d92b6f6c-0cb7-4440-8bba-13082273ac38.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240611-015046-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094935Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=3f19f1a052ac46d41edb106023ff9120b85af192687ab4458e7f1c5e65e1b58d,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2958617644/mp4-front_facing-c9a1b934-51e2-4212-a5d6-3a43220e915f.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240611-212622-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094935Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=9a50b13702df47cd4045d1da2d3ba86badd078e5c3eb30e41426081a49da2a58,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2959620729/mp4-front_facing-2dc0e578-24b3-444f-b8d3-061e3e38531f.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240613-223432-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094935Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=f907779724c5c713ac33ec53b74a453957820288580ba034a379911d7e16e7c5,,stop_sign_violation
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2959769184/mp4-front_facing-fa66ae39-bad2-4075-bf8f-f94473b7965b.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240614-123224-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094935Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=73380d74546244472ff3654e00f4ab4e7f8ad484cb5ee3a11ae7a7e8aed048a2,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2959904780/mp4-front_facing-6734ef6d-fb14-4249-ab41-1d1361ef0e7d.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240614-164341-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094935Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=04da29429892aaf2d0aa7eb5e7fbe5ca69f215f1100462f06842fb015523fdc3,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2954774758/mp4-front_facing-0edeb504-f957-4c32-8260-7e01f9cf4a5f.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240601-192138-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094939Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=96ebc370128bddd84aef54a10cac34a2d46b2cdbfcd6326e612928dfe988bf13,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2957621524/mp4-front_facing-c42ef31d-0cf9-4927-ad6c-ed52273e6167.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240609-021938-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094939Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=1fcacabbdd7b8b1f2fed7710842f2e10cd99f345072819b46862f887eca2504e,,unsafe_lane_change
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2957951974/mp4-front_facing-d911896a-cb0c-4c48-a747-321d81da5713.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240610-155306-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094939Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=46ffef943c1f8f76e1d43caa31034022d3ed0e6ae03c3901a83db4cfbf513cea,,unsafe_lane_change
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2958154100/mp4-front_facing-41d13b25-438d-485a-bfff-f9794cadcd5d.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240610-221029-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094939Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=52de6451d6d40b115a8dbe5246bf03a28bf99862b1a5cc108358f83d31e91bb0,,unsafe_lane_change
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2959765465/mp4-front_facing-83e1144a-bf57-461c-be5c-ad1454e90724.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240614-122346-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094939Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=4643f0e69a7095d22bba2aef4cdf1f435425953c97bb47e791184b5b5b163ec2,,unsafe_lane_change
